[0,1,4],qyyxzinyma.com,(1443031656,108930000,0),suspicious
[0,1,4],ifvfxtk.net,(1443031656,126024000,0),suspicious
[0,1,4],sxhpsai.net,(1443031656,130445000,0),suspicious
[0,1,4],brppvr.org,(1443031656,127760000,0),suspicious
[0,1,4],zbous.com,(1443031656,121990000,0),suspicious
[0,1,4],rsqtlycho.org,(1443031656,107291000,0),suspicious
[0,1,4],svqbocgi.ca,(1443031656,120484000,0),suspicious
[0,1,4],fsqfvyizoi.com,(1443031656,117289000,0),suspicious
[0,1,4],nvq.biz,(1443031656,118584000,0),suspicious
[0,1,4],dogyaglt.org,(1443031656,115013000,0),suspicious
[1,16,184],msliini.com,(1443031656,132309000,0),suspicious
[0,1,4],ljaag.ca,(1443031656,111166000,0),suspicious
[0,1,4],dvhxkhyyw.net,(1443031656,128543000,0),suspicious
[0,1,4],ahysl.gov,(1443031656,119081000,0),suspicious
[0,1,4],wvwvfzgpn.net,(1443031656,116831000,0),suspicious
[0,1,4],sueobg.gov,(1443031656,113444000,0),suspicious
[0,16,268],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,204],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[0,1,4],xkrhcjjho.biz,(1443031656,130618000,0),suspicious
[0,2,8],ttojhtszwf.com,(1443031656,130985000,0),suspicious
[0,1,4],lqwstlnnba.gov,(1443031656,114443000,0),suspicious
[0,1,4],derknyecoe.gov,(1443031656,115155000,0),suspicious
[0,1,4],qftqnhuo.biz,(1443031656,114803000,0),suspicious
[0,2,8],dusxbelu.gov,(1443031656,127637000,0),suspicious
[0,1,4],rfwzg.com,(1443031656,106114000,0),suspicious
[0,1,4],wovwm.org,(1443031656,131597000,0),suspicious
[0,2,8],skrnwilznu.biz,(1443031656,120665000,0),suspicious
[0,1,4],hqofavzz.biz,(1443031656,105038000,0),suspicious
[1,14,216],mnub.gov,(1443031656,131811000,0),suspicious
[0,1,4],fdygyzyvoy.gov,(1443031656,111538000,0),suspicious
[0,1,4],fmmggsu.net,(1443031656,108694000,0),suspicious
[0,1,4],crewbiuhxt.com,(1443031656,108852000,0),suspicious
[0,1,4],emqznz.ca,(1443031656,112137000,0),suspicious
[0,1,4],lwhufdp.org,(1443031656,129097000,0),suspicious
[0,1,4],zxeqzn.org,(1443031656,109859000,0),suspicious
[0,1,4],ejemk.biz,(1443031656,129980000,0),suspicious
[0,2,8],jqovjeq.com,(1443031656,121832000,0),suspicious
[0,2,8],wqb.biz,(1443031656,131338000,0),suspicious
[0,1,4],mdtoddl.net,(1443031656,121802000,0),suspicious
[0,1,4],epzyld.gov,(1443031656,119786000,0),suspicious
[0,2,8],egbirys.gov,(1443031656,130866000,0),suspicious
[0,1,4],kmqjkcatiu.biz,(1443031656,112296000,0),suspicious
[0,2,8],nvmjugiau.org,(1443031656,128520000,0),suspicious
[0,1,4],omcneuqq.net,(1443031656,129936000,0),suspicious
[0,1,4],pkvkkivvy.com,(1443031656,107617000,0),suspicious
[0,1,4],ylfljal.gov,(1443031656,127999000,0),suspicious
[0,3,12],fpylkponza.gov,(1443031656,128751000,0),suspicious
[0,1,4],etk.com,(1443031656,125738000,0),suspicious
[0,1,4],jbl.gov,(1443031656,125174000,0),suspicious
[0,1,4],lbumbrs.org,(1443031656,112375000,0),suspicious
[0,1,4],iqsvv.net,(1443031656,128353000,0),suspicious
[0,1,4],nxcou.biz,(1443031656,127553000,0),suspicious
[0,1,4],usel.biz,(1443031656,126892000,0),suspicious
[0,16,200],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,1,4],smrzjiboxe.ca,(1443031656,113049000,0),suspicious
[0,1,4],qwcgmjso.com,(1443031656,116505000,0),suspicious
[0,2,8],ohjp.com,(1443031656,130256000,0),suspicious
[0,1,4],aoawoxcp.net,(1443031656,123730000,0),suspicious
[0,1,4],trquuc.ca,(1443031656,109778000,0),suspicious
[0,1,4],jyasdc.ca,(1443031656,118506000,0),suspicious
[0,1,4],zfhvekofkn.ca,(1443031656,112731000,0),suspicious
[0,1,4],nhzcpfu.gov,(1443031656,105205000,0),suspicious
[0,1,4],ubjcqczwsz.org,(1443031656,119596000,0),suspicious
[0,2,8],incsayhsg.biz,(1443031656,129717000,0),suspicious
[0,16,192],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,188],xmobm.ca,(1443031656,131125000,0),suspicious
[0,1,4],jvlhfwio.org,(1443031656,119826000,0),suspicious
[0,1,4],cjeutewc.net,(1443031656,127066000,0),suspicious
[0,1,4],uiqmnprp.org,(1443031656,125898000,0),suspicious
[0,1,4],qdsfcxkfu.net,(1443031656,122804000,0),suspicious
[0,12,200],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,1,4],juduciki.biz,(1443031656,129781000,0),suspicious
[0,1,4],gygddfvyb.biz,(1443031656,120524000,0),suspicious
[0,1,4],ktq.biz,(1443031656,131447000,0),suspicious
[0,1,4],xwhv.ca,(1443031656,130386000,0),suspicious
[0,1,4],otkfwj.ca,(1443031656,107016000,0),suspicious
[0,14,172],zbowdl.biz,(1443031656,131637000,0),suspicious
[0,1,4],qfzwmx.org,(1443031656,122621000,0),suspicious
[0,15,204],daqh.biz,(1443031656,131179000,0),suspicious
[0,1,4],slvb.ca,(1443031656,105093000,0),suspicious
[1,16,138],msliini.com,(1443031656,132309000,0),suspicious
[0,16,201],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,153],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[1,14,162],mnub.gov,(1443031656,131811000,0),suspicious
[0,3,9],fpylkponza.gov,(1443031656,128751000,0),suspicious
[0,16,150],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,16,144],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,141],xmobm.ca,(1443031656,131125000,0),suspicious
[0,12,150],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,14,129],zbowdl.biz,(1443031656,131637000,0),suspicious
[0,15,153],daqh.biz,(1443031656,131179000,0),suspicious
[1,16,92],msliini.com,(1443031656,132309000,0),suspicious
[0,16,134],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,102],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[1,14,108],mnub.gov,(1443031656,131811000,0),suspicious
[0,16,100],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,16,96],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,94],xmobm.ca,(1443031656,131125000,0),suspicious
[0,12,100],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,14,86],zbowdl.biz,(1443031656,131637000,0),suspicious
[0,15,102],daqh.biz,(1443031656,131179000,0),suspicious
[1,16,138],msliini.com,(1443031656,132309000,0),suspicious
[0,16,201],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,153],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[1,14,162],mnub.gov,(1443031656,131811000,0),suspicious
[0,3,9],fpylkponza.gov,(1443031656,128751000,0),suspicious
[0,16,150],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,16,144],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,141],xmobm.ca,(1443031656,131125000,0),suspicious
[0,12,150],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,14,129],zbowdl.biz,(1443031656,131637000,0),suspicious
[0,15,153],daqh.biz,(1443031656,131179000,0),suspicious
[1,16,92],msliini.com,(1443031656,132309000,0),suspicious
[0,16,134],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,102],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[1,14,108],mnub.gov,(1443031656,131811000,0),suspicious
[0,16,100],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,16,96],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,94],xmobm.ca,(1443031656,131125000,0),suspicious
[0,12,100],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,14,86],zbowdl.biz,(1443031656,131637000,0),suspicious
[0,15,102],daqh.biz,(1443031656,131179000,0),suspicious
[1,16,138],msliini.com,(1443031656,132309000,0),suspicious
[0,16,201],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,153],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[1,14,162],mnub.gov,(1443031656,131811000,0),suspicious
[0,3,9],fpylkponza.gov,(1443031656,128751000,0),suspicious
[0,16,150],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,16,144],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,141],xmobm.ca,(1443031656,131125000,0),suspicious
[0,12,150],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,14,129],zbowdl.biz,(1443031656,131637000,0),suspicious
[0,15,153],daqh.biz,(1443031656,131179000,0),suspicious
[1,16,92],msliini.com,(1443031656,132309000,0),suspicious
[0,16,134],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,102],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[1,14,108],mnub.gov,(1443031656,131811000,0),suspicious
[0,16,100],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,16,96],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,94],xmobm.ca,(1443031656,131125000,0),suspicious
[0,12,100],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,14,86],zbowdl.biz,(1443031656,131637000,0),suspicious
[0,15,102],daqh.biz,(1443031656,131179000,0),suspicious
[1,16,138],msliini.com,(1443031656,132309000,0),suspicious
[0,16,201],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,153],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[1,14,162],mnub.gov,(1443031656,131811000,0),suspicious
[0,3,9],fpylkponza.gov,(1443031656,128751000,0),suspicious
[0,16,150],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,16,144],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,141],xmobm.ca,(1443031656,131125000,0),suspicious
[0,12,150],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,14,129],zbowdl.biz,(1443031656,131637000,0),suspicious
[0,15,153],daqh.biz,(1443031656,131179000,0),suspicious
[1,16,92],msliini.com,(1443031656,132309000,0),suspicious
[0,16,134],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,102],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[1,14,108],mnub.gov,(1443031656,131811000,0),suspicious
[0,16,100],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,16,96],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,94],xmobm.ca,(1443031656,131125000,0),suspicious
[0,12,100],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,14,86],zbowdl.biz,(1443031656,131637000,0),suspicious
[0,15,102],daqh.biz,(1443031656,131179000,0),suspicious
[1,16,138],msliini.com,(1443031656,132309000,0),suspicious
[0,16,201],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,153],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[1,14,162],mnub.gov,(1443031656,131811000,0),suspicious
[0,3,9],fpylkponza.gov,(1443031656,128751000,0),suspicious
[0,16,150],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,16,144],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,141],xmobm.ca,(1443031656,131125000,0),suspicious
[0,12,150],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,14,129],zbowdl.biz,(1443031656,131637000,0),suspicious
[0,15,153],daqh.biz,(1443031656,131179000,0),suspicious
[1,16,92],msliini.com,(1443031656,132309000,0),suspicious
[0,16,134],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,102],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[1,14,108],mnub.gov,(1443031656,131811000,0),suspicious
[0,16,100],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,16,96],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,94],xmobm.ca,(1443031656,131125000,0),suspicious
[0,12,100],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,14,86],zbowdl.biz,(1443031656,131637000,0),suspicious
[0,15,102],daqh.biz,(1443031656,131179000,0),suspicious
[1,16,138],msliini.com,(1443031656,132309000,0),suspicious
[0,16,201],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,153],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[1,14,162],mnub.gov,(1443031656,131811000,0),suspicious
[0,3,9],fpylkponza.gov,(1443031656,128751000,0),suspicious
[0,16,150],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,16,144],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,141],xmobm.ca,(1443031656,131125000,0),suspicious
[0,12,150],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,14,129],zbowdl.biz,(1443031656,131637000,0),suspicious
[0,15,153],daqh.biz,(1443031656,131179000,0),suspicious
[1,16,92],msliini.com,(1443031656,132309000,0),suspicious
[0,16,134],hrdtdjyvh.org,(1443031656,132247000,0),suspicious
[0,15,102],klyqkutwnc.ca,(1443031656,132048000,0),suspicious
[1,14,108],mnub.gov,(1443031656,131811000,0),suspicious
[0,16,100],glnnbqw.ca,(1443031656,131828000,0),suspicious
[0,16,96],tlq.ca,(1443031656,131720000,0),suspicious
[0,15,94],xmobm.ca,(1443031656,131125000,0),suspicious
[0,12,100],nwrwtn.com,(1443031656,132094000,0),suspicious
[0,14,86],zbowdl.biz,(1443031656,131637000,0),suspicious
